Pclass,Age,Sex,Fare,Parch,SibSp,Survived,n_Pclass,n_Age,n_Sex,n_Fare,n_Parch,n_SibSp,n_Survived
1.9572151166417031,72.3551031152394,0.49999763481034554,298.4557077085317,3.5880017165148135,0.45140046781482085,0,1.9571055106602018,72.36188203465795,0.5001233051449858,298.4570519613234,3.5896373747920824,0.4511440892364728,1
1.337119961158324,62.4302102659179,0.4998371211024262,94.90762620129735,0.06612361242458016,3.404786839640047,0,1.338214376198098,62.43122110664795,0.5001752392784853,94.89883851833818,0.06646843912141807,3.4026190743092277,1
1.4999719386778665,1.782548089865934,0.06958206662129193,305.8603609377717,0.12908205721331506,0.48875422656380446,0,1.5011020780689057,1.7837687329437473,0.06913627109924679,305.8562182414483,0.13089136176435512,0.48977108310172596,1
2.5007907880917166,65.64782787318465,0.9285266781899841,407.17798078062486,0.2382018376629182,0.0821533629952267,0,2.4991777158760415,65.64624340900102,0.9284145350873639,407.18575906134043,0.23833882644684773,0.07912422807137644,1
1.4993530328760865,0.5956416614025051,0.030965251778726378,1.9005760098103992,2.831938077382128,0.8975459413792684,0,1.5004205019493684,0.5962173075961649,0.030173704525615082,1.9158470987905014,2.8329327108833784,0.897845207172353,1
1.4995264177145247,7.670943129312244,0.028265155364699476,444.18791329384084,0.04819043371188332,0.6592493918758995,0,1.5014552107602344,7.671043546991485,0.029212333017213987,444.1889772322318,0.04823505189173144,0.6593287093111992,1
1.2587137389366538,68.72752295114489,0.4997769977202775,223.09655692076052,0.2604635240827419,4.732331114931745,0,1.2596881316685824,68.72608448115244,0.5006422949775502,223.0944657953545,0.2614067004115172,4.730066438488568,1
1.0958700702074307,49.03300634697766,0.4998230529178889,347.6828373329092,0.11226041110958415,0.02490954315898458,0,1.0959644517879852,49.032704362965944,0.5001279313498268,347.6826875347604,0.11338636515473863,0.025304409772154368,1
1.4992593777397343,7.174229336116287,0.0219277701535905,68.68834521749068,0.005963375616733816,0.05319247021551651,0,1.501162668424579,7.173018871445297,0.021478345725492527,68.68839279524408,0.006091739364771982,0.055244688126795664,1
2.0856956889388365,46.18765054527694,0.499824680646551,39.15180643947537,1.2539747400130992,1.246080567212092,0,2.0851771225842572,46.188322859148435,0.5005129677414019,39.15066490940336,1.2544460640824542,1.2462488426875598,1
1.1054786337175364,78.99327232848674,0.49980906291145466,156.58097634862588,0.012863221265947262,-0.004566870353035688,0,1.104660803587484,78.99691580860365,0.5003978656935596,156.58283831002095,0.014636267670017161,-0.003676382648225146,1
1.49931777793086,1.1781544550955845,0.01582449677844428,254.13803090791077,0.17692121533758992,0.5653842196970666,0,1.500559077937262,1.1813384533260058,0.01598500688808873,254.13543799429343,0.1740717921274651,0.5634091911516613,1
2.2107058485907625,35.58775055498122,0.4995171396232924,150.68805536803765,5.583277930257452,0.03572753443597845,0,2.2103044081348915,35.586848424975734,0.5004034527435165,150.68877298603664,5.584275020154456,0.035975650033519914,1
1.4353925342645457,1.4676637047607963,0.4997760908719625,384.3120404828839,0.07804606720537548,0.13872552158650547,0,1.4337990691074525,1.4691147959426318,0.5004165652735686,384.31260998746546,0.07785717385488952,0.1377932305578187,1
1.2171472494653035,79.98512942256016,0.49991631784298635,476.07913339632876,0.04210203925915363,0.18405904008305665,0,1.2151815671638455,79.97881165584364,0.5000923982790533,476.0794724289924,0.04193863633434533,0.18673635175059217,1
2.501265105574269,15.042312526480968,0.9389604810927823,505.20289929967157,0.06202355836396564,0.1791363305569843,0,2.499349300219364,15.042207570795302,0.939234965647863,505.2022499561986,0.06269379694603065,0.17965649627857325,1
1.499847046941679,6.834770923120156,0.001108805401283435,195.2267075932172,0.08580518687884003,1.1166819926142981,0,1.501467626505482,6.834395350003536,0.0016168774145406632,195.22838528703556,0.08566062368471494,1.114687948500561,1
2.9884274801392543,79.5379861499101,0.49995011090394975,0.07754427565716782,1.0093178270978702,3.6702223862862553,0,2.9867961405716588,79.53751490645529,0.5002794992809506,0.07336202552541327,1.0117474352622835,3.670073168322237,1
1.4993979206802,2.5762795978093043,0.020621302797495484,116.27929326871981,3.275410646905747,2.3276467322137293,0,1.501236534905566,2.5757599473421195,0.020393755044493193,116.27903391472167,3.275390859566456,2.3271190390910284,1
