x1,x2,class,n_x1,n_x2,n_class
-2.94781758500571,-4.281106797458647,0,-2.952751258316602,-4.289021895815901,1
2.1696745040607213,2.142594080250833,0,2.154146220533009,2.136951946279166,1
-3.171659212914611,-10.008533304904157,0,-3.1866483212637275,-10.011329214790067,1
2.1676958488449234,8.060776656088299,0,2.157025217392449,8.055934867310102,1
2.3593884522867725,1.638152967026344,0,2.3470158892878197,1.6406943131761011,1
0.18484980032312612,-8.414570214611475,0,0.20240131660524752,-8.396146195613225,1
-3.1827313868139604,-7.250819033384933,0,-3.202060722101413,-7.249120525494448,1
2.2026693224526026,8.715838264916881,0,2.214445072665431,8.701090255709268,1
2.3520714489701406,-0.7229258136103349,0,2.3360473847903123,-0.7375395626203545,1
2.3578376971228048,3.371541384922248,0,2.347030393674889,3.3873016463454606,1
