Pclass,Sex,Age,SibSp,Parch,Fare,Survived,n_Pclass,n_Sex,n_Age,n_SibSp,n_Parch,n_Fare,n_Survived
1.7724685199786048,0.49914582684590947,70.02903519546402,0.1478794492955634,0.08093611648281929,297.42203599390103,0,1.773886062169247,0.500056694778664,70.03061981141292,0.14838659425027617,0.08054944007960338,297.4214611474908,1
2.500528610841559,0.9799621466903248,5.949065190065276,0.23024741165829082,0.5101960637326071,332.59564068001964,0,2.4999597661174753,0.980116901030024,5.947894133610399,0.2307455180310951,0.5097372343034045,332.59563101819026,1
2.942462764944782,0.5006953316582007,6.810277475461004,0.623368900625017,0.5736040646211785,120.31493603559383,0,2.9420806614426245,0.49971149864111725,6.812310133652444,0.6221625597788363,0.5734932598463028,120.31433317781054,1
2.9805862948741497,0.4997580396975715,72.0766294796344,0.5003226000542246,0.10333305331799306,-0.47412264534948767,0,2.9805670309803216,0.500301685741377,72.07715479264075,0.5005144939401839,0.10268313157007801,-0.4741836131431032,1
2.940611831070353,0.5000538346510301,2.2721882072121384,0.19381732577060995,0.31976467185966445,274.36946910556816,0,2.9413520615593574,0.49967120641641,2.2712154198343906,0.19288785202383527,0.31842065944056025,274.37029021429316,1
1.1301549732052245,-0.0009080400052998448,75.4982906939933,0.42428703332028106,0.3826756564331799,509.85863355678055,0,1.1301215618759985,-0.0001429609846451441,75.50203577554598,0.42370169286185566,0.3823753911289868,509.8626253183549,1
2.5011284485897196,0.9465178386616417,7.779549893083042,0.7682878279227888,0.14204963361373435,60.065682282829925,0,2.4994682085377824,0.9464371356260358,7.778055360386013,0.7692822102298599,0.14088838590470437,60.06771317502501,1
1.0502648682372875,0.49940130616539685,69.99461485256894,0.03560668533988525,0.29463657800765797,185.24297403098055,0,1.0508132040129174,0.5001444910072445,69.99550078288858,0.035932912861589325,0.29434675466690113,185.24266168253956,1
1.5000918888187758,0.025508309024426353,78.08667467987135,3.1951676071926283,0.657812770864592,66.13965292597432,0,1.4997826775084695,0.024722330774242057,78.08887990188377,3.1955256799385876,0.6542368175550038,66.13774500264218,1
1.6923122734195934,0.4997397576739398,54.589088873268345,0.0718002825928228,0.09121485471373247,465.00688147657246,0,1.693920485100628,0.5001080840217644,54.58972206973591,0.07170128087661277,0.09307667422828107,465.00694926318977,1
1.046624131848307,0.4997543139248018,64.17556049864979,4.952743404125051,0.13004509440778617,353.06251617248085,0,1.0475917514702122,0.500004299238342,64.1751902462114,4.953148488658364,0.1303669283582494,353.0619323831592,1
1.0619339974105095,0.49942694224224227,26.854641340975792,0.32277737347149366,-0.005278753542792141,229.5110539666641,0,1.0617821816169006,0.5002609496621128,26.85457240627966,0.3213359029817643,-0.005623310021433166,229.51078745120992,1
1.5005960924174178,0.026929972895055113,11.964574123713014,4.653201966250242,0.4032443995830237,394.5534615331101,0,1.4989518744246981,0.026085206383022464,11.96485100602066,4.652694435906692,0.4032252000654136,394.55200015617135,1
2.9035429522190315,0.5001492718815866,1.9549288874170567,0.16121507316812114,1.0952132514891333,458.54027019940446,0,2.9039142978765056,0.49923046909434315,1.9548443854637705,0.16152760318040962,1.0961795938789978,458.5409951761654,1
1.5007734244043247,0.04924253305379596,78.35539725120611,2.6042906476358727,0.12474360148592493,413.0981426780507,0,1.4992308485526529,0.04873031709719247,78.35479674387373,2.603815857479038,0.12452481869885466,413.0979338162038,1
2.5003199956390993,0.5590997676309594,73.99825109613488,1.5601120031499964,0.16990938203791237,123.70057584419682,0,2.499090881436048,0.5587219799862441,73.99848313448658,1.5611639878135501,0.17004422585218454,123.70319479540419,1
1.0379752690029875,0.49950807228758487,74.10816812630493,0.026372760501564618,0.25205210195165595,243.01753849473207,0,1.0376857466202987,0.5003609496504589,74.10809724818306,0.025856077108885135,0.25237457835608457,243.0167008935718,1
2.97362874683995,0.5004135231941563,0.7829963778779139,0.28571739152368336,0.6854202450700784,512.0035618913735,0,2.9734527974779246,0.4998879549627344,0.7848035909347468,0.2873748505547835,0.6850110237729341,512.0030471835958,1
2.923043011280939,0.50009397166327,7.252832246875338,0.1742343152170014,0.3916132607551153,177.09030577115482,0,2.921066329365731,0.49958848734728223,7.251952822443648,0.17556314031186415,0.391847193326144,177.08838048341065,1
1.499562906268879,0.0013327602951242455,6.121126707535993,0.14145782432606716,0.0015984054357526308,-0.5031212443907954,0,1.5002019723146425,0.00038640746760542017,6.1196983914856675,0.1388371099431826,0.00609125101730333,-0.5038739422534153,1
