Pclass,Sex,Age,SibSp,Parch,Fare,Survived,n_Pclass,n_Sex,n_Age,n_SibSp,n_Parch,n_Fare,n_Survived
1.4999479910256117,0.2012583284112024,5.207545147367248,0.04071924820164295,0.5127819378100286,16.98190771428827,0,1.5016935067896102,0.20122760089568822,5.200213064027202,0.043213504293857986,0.5133895330147237,16.984717157666655,1
1.1481929979427559,0.4999779109244615,56.49285267015878,0.5935429738567457,2.1267255048142752,370.7809087632671,0,1.1462657272494834,0.5005418937157023,56.49019150853492,0.592439037681766,2.1281978194822226,370.78010635495025,1
1.05653700922829,0.07982727193203751,17.50035790399174,0.3489964687356822,0.5632278698361456,36.05880759459653,0,1.0578222382552736,0.0794084865453084,17.49734642510714,0.3538980545193087,0.5575299539329996,36.05750730093941,1
2.500099371520664,0.9853306178593046,12.523736167187922,0.06038795943352983,0.2706045150444798,341.0787799721385,0,2.499643097296753,0.985628722584247,12.52241426103457,0.057337809604879504,0.267351862295757,341.0801787802313,1
2.9940646110082225,-0.0009399421467300214,9.501721721146376,0.14002100202473416,0.06078926185338432,142.69145018537446,0,2.9958982013475857,-3.618666002528671e-5,9.499744524587497,0.14013744238971615,0.06194186461618908,142.69136280478872,1
2.9129461841382547,0.49929651284664617,61.16271756991314,0.020888638735192245,0.03212845150125046,12.125795569998855,0,2.9130765185399743,0.5000741722271317,61.16280253388985,0.021031155116352746,0.032768125262084745,12.125970846317067,1
2.974271711314344,0.5006865734142313,0.9741226090304794,2.2929558358064406,5.3935023798993456,250.21873309831005,0,2.9728439237166366,0.49988392833368256,0.9740775451839568,2.2919831264628376,5.393219710023942,250.22038710014618,1
1.2596925385210989,0.49988857164484546,25.24746895239305,0.6501565334113241,0.5193389779249599,362.77373524968027,0,1.2604556589620424,0.5005533370497885,25.246691157661402,0.6500543154753781,0.517910186944169,362.77574620219144,1
2.884249825604255,0.01609696271013209,9.506926381376337,0.8340452329521987,5.654315014603391,8.083871133132932,0,2.884869743677171,0.01699282614145294,9.49964351019574,0.8328222429335848,5.653236662600454,8.083786578046617,1
1.0286920351725355,0.49966983868814885,43.743799581103936,0.08122755678218102,0.30393126309943885,461.8168860301503,0,1.0285884261425096,0.500089887554236,43.74284544092409,0.0808027592141832,0.303752390744248,461.81719914940726,1
1.50041109084375,0.005691670766064538,0.5941824778049447,3.2334698116689076,0.09718558015182635,108.62741478611744,0,1.4997631695398284,0.005255588350548029,0.5919462065104591,3.2326901170314937,0.09566152196082958,108.62843343934765,1
1.0978591244305889,0.49954262040130454,23.66310021916444,0.16519095559493663,0.1433994970540576,268.0980291162239,0,1.0988984741274135,0.5001974124496005,23.66124662031326,0.16463283067406065,0.14185987802956912,268.08951616974986,1
2.5001097890925066,0.9619652739340305,75.67451556951389,0.05819459297175217,0.003096132010231176,157.5365379463395,0,2.4995840088041614,0.962661140260191,75.67204788600364,0.05861004405380955,0.0024927828700319937,157.53597536102384,1
2.9805721804112446,0.4994949507502977,16.198368625928108,0.03547839533840658,0.07078782605783193,17.643114487298188,0,2.9809134181272547,0.500386404393937,16.196210726428163,0.03539847357246235,0.06976910127090438,17.643048466345828,1
1.2935996909306315,0.4994249888027952,69.14869543937402,0.30111280332107804,0.508354288304697,236.64085471071334,0,1.292226910710141,0.5001441049604147,69.14948017447402,0.2997806212291107,0.5089240367583947,236.64073746194,1
2.4146305149208382,0.4997807955370173,21.021761676618784,0.16538164458407167,0.21685294186134746,158.40083708028237,0,2.41467288494719,0.5001778543220615,21.02132043011415,0.16449725948196692,0.2172923850369427,158.40131600070845,1
1.5014002395601178,0.016098503416895924,28.249960560489054,3.7990372658954543,2.50245433730753,26.325085429268658,0,1.4998944383410968,0.01654763513681116,28.249878237376453,3.7988579924977084,2.5023634980494784,26.324927629744526,1
1.5001577840985127,0.0075339633783130956,27.2363632387785,0.013682742983567826,0.07421083833947728,26.865150490863694,0,1.4999802847839394,0.00702090192882106,27.24036679877295,0.013993676495151253,0.0742755514566389,26.86874238879941,1
2.5000385085565546,0.9883340079005908,40.4968342174209,0.032590370455969485,0.018670853251020695,8.34947917628301,0,2.4984742265871605,0.9881267007863478,40.49617420213163,0.03110998494168256,0.020679782138909836,8.347093637064617,1
1.4983237990591483,0.016545631627105907,5.731332461043817,0.1917938643056255,0.29314284714572514,11.97689626326732,0,1.5000235341269694,0.017304750403923097,5.731226316438414,0.1900636843717102,0.2958277711291203,11.97236762765583,1
