Pclass,Sex,Age,SibSp,Parch,Fare,Survived,n_Pclass,n_Sex,n_Age,n_SibSp,n_Parch,n_Fare,n_Survived
1.5007639412068026,0.013215380848985157,77.96684425131438,3.7449060751843017,0.04127275298460797,225.57962509043068,0,1.499494682798727,0.013031315147308499,77.96589037717395,3.7432542496771157,0.04162517568424392,225.58099185033015,1
1.8527965480853974,0.5004074469134849,0.7716545527353837,1.4247922382311278,0.7432918265546155,54.48894432325617,0,1.8530124028543726,0.49942497408553405,0.7718040898617434,1.4263753088060678,0.7432148112568986,54.48845164065781,1
1.2796119580390934,0.5001059291207762,2.0862082286848542,4.76004758465324,0.08407881719648512,401.57136169604,0,1.280361099930039,0.499750719584972,2.08755037095571,4.760503201897199,0.08436032249265915,401.5721958661203,1
2.4007550605717336,0.00475624135337781,0.43595765480751847,2.5014640831573804,1.451090671420803,171.28527884748283,0,2.4026873904296733,0.004871309322685259,0.4361076358944137,2.4994124712419494,1.4515259103061608,171.2836958220105,1
2.5005564463008314,0.7847625116974187,73.8533140955297,3.094061674102267,4.0940276088590215,342.7573744509001,0,2.4988852402028003,0.7852269135817246,73.85257274256588,3.0952005221861794,4.090745410208295,342.75301760240023,1
1.5002910976465686,0.0055442208691588585,79.16447462921957,0.3128035616647246,0.09586855290669494,107.1327634895693,0,1.4998380359754842,0.006108783784249649,79.1648006509628,0.3155375808482932,0.09608928122046823,107.13275882353584,1
2.969427803241196,0.0729154598892956,4.916277904522599,2.5005287883509513,0.4661360211001951,282.1611290200684,0,2.9699744572521904,0.07234702898700578,4.915541154173255,2.498177759920237,0.4652322652553431,282.1622668716379,1
2.943985164390353,0.49951410634846327,78.45731984950183,0.007853532728335775,0.00036114550253121824,0.09148127410503193,0,2.944358882737491,0.5000777168049407,78.45610778778729,0.009217370598311925,0.001480076098292822,0.09045471753695189,1
1.500831308122411,0.018947398741156533,11.71348541841273,0.19914102332121458,0.0019704331424267793,512.2391950139277,0,1.4992051154627606,0.01824339460463983,11.713301237288894,0.20002289142823126,0.0019232268351456524,512.2392023346583,1
1.6963355300553977,0.4997418862137482,77.71748205070284,0.130380651717855,0.09623714693429326,442.11241000868966,0,1.6961915224900415,0.5004859212372338,77.71736534790284,0.13045769897545606,0.09609130722141385,442.11240360452126,1
