x1,x2,class,n_x1,n_x2,n_class
-2.9476189473175047,-6.795742898943718,0,-2.9540703512973057,-6.784995593079853,1
1.689352625072207,-4.58319733515227,0,1.6781708001394737,-4.594902463341992,1
2.1604114632053344,3.2395675053700734,0,2.1598064712609104,3.2432101657110977,1
0.8180886482124431,-8.728981708173183,0,0.8046689020566575,-8.720676025008519,1
2.3676920954505323,-0.13466091549249715,0,2.3481788773859473,-0.14884625787226735,1
2.352357033218379,6.625336905182974,0,2.343520257136544,6.614064451344177,1
-3.183065075093324,-10.007030933419799,0,-3.1865717207229234,-10.011229846336253,1
2.170641467725774,10.003987435393944,0,2.1581329836500984,10.017117815213107,1
-0.7743585740793253,-1.144201112006636,0,-0.7881101357677452,-1.1317178333065467,1
-2.9427685059988,-3.567230879356441,0,-2.962135169420129,-3.5605093999452255,1
