buyingprice,maintenancecost,doors,capacity,luggageboot,safety,decision,n_buyingprice,n_maintenancecost,n_doors,n_capacity,n_luggageboot,n_safety,n_decision
1.6141787175040778,2.498517232719233,0.15338728145749123,2.815975470360665,1.4201081126186603,1.734822844077478,acc,1.6137179765897915,2.500616090114986,0.1545597918802884,2.816803556554055,1.4197917639868987,1.735063081035013,unacc
1.500595096740462,0.59493825997493,2.7237900846584693,2.9008244606472173,1.761819726653789,1.8552817836293098,acc,1.4999080519545651,0.592163725860788,2.723510140220939,2.9009602805153474,1.7603822883933327,1.8559642930814695,vgood
1.0863657594615912,0.017469652758983913,2.9161547689542493,2.9513830085096564,1.622607029730259,1.499933433380995,good,1.086358092480544,0.01777057775577743,2.9166468032696775,2.951410465317575,1.6209264995901238,1.500311245525725,vgood
0.8618918933170125,2.9731510314131095,0.006168840661547053,1.8901090987679636,0.5013863388998233,1.3933613603020862,acc,0.861778695794031,2.9737939915996363,0.007174123043055889,1.8897982648192306,0.4997797389552678,1.391695548601432,unacc
0.02153558521014512,1.6523901137152208,0.36453874593039975,1.4988529831827184,0.45501963152596114,1.9872814946257247,unacc,0.021996094866459412,1.6524310077541273,0.36411135698681907,1.5000330203013486,0.4539217488324695,1.9880398505671768,vgood
0.026656797560621722,0.6695199225352169,0.3546447895296475,3.001243413546708,1.1197360969125436,1.4989779579771656,acc,0.026712475063466266,0.6695171648009923,0.3551698873997165,3.0004741735197236,1.1189234611020678,1.5005560640280835,vgood
0.3724678446456852,0.540830770341961,2.7880568498921727,2.1171386360846958,1.9899098650261036,1.4996982504211216,acc,0.36974391390207056,0.5416733439645105,2.787840636870376,2.116877432552209,1.9917963450471619,1.500986663312971,vgood
0.19771044124004789,0.07201908432422502,1.9415126920486998,2.7733908091084554,0.775269004857332,1.4994398439840533,good,0.19812932132029726,0.07279215911858705,1.9413196586943908,2.7731865593881824,0.775240601161351,1.5013339298589548,vgood
0.004958300223533031,0.015088545417787666,2.4353395615077553,2.83466869498156,1.958063038665193,0.5008293844089637,good,0.005198680761229962,0.012842846580265426,2.4367248984183205,2.836308452904822,1.9569740327757539,0.4993971282402303,unacc
1.4992460147470679,2.942805809011765,1.860404505138344,2.986389569605595,0.2714514359060068,1.6440669044218532,acc,1.5020740965792276,2.9410535892416814,1.8587755658106186,2.985684846625452,0.270706172239328,1.6424833904547127,unacc
0.02126704090743436,0.07788861986322411,1.3886148165637773,1.8555951287688748,0.01853712177876207,1.4994420674996043,acc,0.018865057083000278,0.07867060186540319,1.38944892673502,1.8552608529088372,0.019898081550051794,1.5009120550264472,good
0.1258872172513419,0.24628602934672633,2.745693807672058,2.8805587740704683,0.4994136282920644,1.9698025558383685,good,0.12567142416705274,0.24506896646826787,2.7479742960939397,2.879870163574572,0.5000545702077064,1.969268590536962,vgood
0.5519051878047807,0.45816616017975925,0.8233704312173125,1.4997273690976884,0.8750411928528732,1.9848920380918718,unacc,0.551259917659727,0.4581874516264503,0.8205249348025075,1.5006545821199206,0.8751113629850555,1.983910852731815,vgood
0.39214525751791796,1.165001939483227,2.4947869104392386,2.2235176867843114,1.9662218600172003,1.499048793889729,acc,0.3938167663511244,1.1660786275232315,2.495573228580538,2.224120459405165,1.96536620678804,1.5001817342524237,vgood
2.581906349496357,0.31217923980801465,2.6911764946753554,2.86004942538313,1.8820330300500059,0.5012292351008457,acc,2.583047992664077,0.31246211274310204,2.6923357632665756,2.8610899951766,1.8809705593047803,0.4997721504042835,unacc
0.00778516690401693,0.4154421022122563,2.5983280918310974,3.0014137487873693,0.49899450242494603,2.0008787369814796,good,0.007298185802119132,0.4157912714516362,2.5978309590885695,3.0008653651213604,0.5000238640272379,2.001746594357812,vgood
2.406753114552766,2.499639514431552,0.10639506984528452,2.997292724832145,1.1454576967984187,0.8194796747526699,acc,2.4074083140370064,2.5020703319751614,0.10777242574860427,2.9977595637738634,1.147418019092044,0.8202703234739536,unacc
1.4982908431244975,0.034338980859313174,1.5824643649020498,2.3296952372319657,0.24087196492720025,0.7944915106441975,acc,1.5007802323306145,0.033315140900272364,1.5817717895662864,2.329591164805747,0.24121140321314832,0.7934451333231294,unacc
0.7406432048698375,1.070482362712672,0.3730171328591081,1.49925515346944,1.3708341211564838,1.968329487033901,unacc,0.7433256838942481,1.0707370420121491,0.3753639662291097,1.5005431544039072,1.371800471562574,1.9689735328385767,vgood
0.09124673842245368,2.0962308896656756,0.03827863102922724,2.9501397164450758,0.7455317034153647,1.4999354111641172,acc,0.09141953822286329,2.0963836899069634,0.03721974792639966,2.9508887434199043,0.7470132233045276,1.5000504449407257,vgood
